ID,price_usd,surface_total,expenses
9814,112100.0,88,0.0
9116,250000.0,85,0.0
8556,239000.0,77,0.0
1733,260000.0,77,0.0
2232,590000.0,350,0.0
10180,200000.0,98,0.0
8193,200000.0,78,0.0
6246,580000.0,280,0.0
547,280000.0,103,0.0
386,470000.0,103,10000.0
6989,95000.0,56,0.0
9199,198000.0,102,0.0
4642,198000.0,80,3700.0
9534,165000.0,70,0.0
5740,135000.0,53,0.0
4807,795000.0,270,0.0
1436,154500.0,36,0.0
1594,300000.0,68,0.0
8830,63500.0,33,0.0
10037,83334.0,42,0.0
3822,210000.0,100,0.0
2828,170000.0,46,0.0
640,225000.0,74,3700.0
5229,160500.0,67,0.0
6594,390000.0,180,0.0
10449,148230.0,84,0.0
5698,75000.0,30,0.0
970,110000.0,33,0.0
3871,72000.0,22,0.0
3122,127000.0,47,0.0
4508,269000.0,105,0.0
611,210000.0,70,0.0
9706,265000.0,77,2802.0
8852,125000.0,54,0.0
2142,280000.0,90,0.0
1621,350000.0,53,0.0
6383,483000.0,175,6000.0
3145,75000.0,24,0.0
3798,590000.0,166,0.0
542,114501.0,43,0.0
2220,290000.0,45,0.0
6210,360000.0,110,0.0
9279,135000.0,77,0.0
4652,400000.0,120,0.0
452,188000.0,49,0.0
9111,126480.0,64,0.0
5780,189000.0,128,3600.0
2223,280000.0,80,4100.0
5710,175000.0,76,0.0
3321,185000.0,90,0.0
6417,240000.0,138,0.0
1609,590000.0,227,0.0
7104,167000.0,130,0.0
856,700000.0,120,0.0
3013,181279.0,66,0.0
2747,235000.0,65,4000.0
9625,130000.0,80,4800.0
7985,150000.0,56,2600.0
4276,439001.0,109,0.0
2063,112000.0,34,0.0
1832,495000.0,182,0.0
8004,149000.0,69,0.0
6446,155000.0,52,0.0
5192,950000.0,126,0.0
10263,395000.0,240,3500.0
6765,1150000.0,235,0.0
3562,221000.0,62,0.0
2518,160000.0,40,0.0
4242,250000.0,99,0.0
3701,289000.0,105,0.0
3475,1150000.0,350,0.0
7447,75000.0,25,0.0
1676,390000.0,230,0.0
7366,64000.0,20,0.0
7293,210000.0,74,0.0
470,420000.0,120,0.0
5754,350000.0,118,0.0
177,120500.0,35,0.0
7189,265000.0,126,0.0
6823,530000.0,152,0.0
7709,94000.0,37,0.0
7448,130000.0,70,0.0
6845,82500.0,40,0.0
4922,86800.0,48,0.0
6038,90000.0,35,2200.0
7916,385000.0,140,5700.0
1983,820000.0,224,0.0
4647,140000.0,53,0.0
6175,420000.0,406,0.0
303,295000.0,161,5000.0
5037,580000.0,82,0.0
1549,800000.0,120,0.0
5466,125000.0,56,0.0
10506,305000.0,160,0.0
1348,255000.0,107,4500.0
6253,220000.0,107,0.0
5148,980000.0,239,0.0
4215,79000.0,32,0.0
1072,335000.0,84,0.0
7823,259000.0,85,0.0
3651,415000.0,145,8000.0
1697,508000.0,120,0.0
9049,130000.0,43,3000.0
2192,245000.0,51,4600.0
5452,73000.0,35,0.0
3586,305000.0,132,0.0
7762,145000.0,60,0.0
1311,1050000.0,243,0.0
5551,240000.0,97,0.0
2160,154000.0,56,0.0
8437,378835.0,121,0.0
3883,280000.0,132,5600.0
10503,95000.0,60,0.0
1644,123000.0,35,1200.0
3452,370000.0,136,0.0
10099,95000.0,51,0.0
5258,104999.0,35,0.0
8940,174900.0,68,0.0
10117,325000.0,290,0.0
5365,190000.0,92,3686.0
9056,120000.0,37,0.0
8141,179000.0,76,2800.0
4142,202000.0,62,0.0
7847,7386.0,52,0.0
7117,128400.0,53,0.0
2907,330000.0,100,0.0
6748,380000.0,114,0.0
1969,485000.0,182,0.0
4396,295000.0,80,6500.0
7802,160000.0,78,2000.0
5699,110000.0,44,2000.0
1993,139000.0,39,3684.0
1982,275000.0,84,8915.0
795,420000.0,120,0.0
4954,140000.0,76,0.0
4111,398000.0,120,7800.0
9677,170000.0,66,0.0
10176,390000.0,110,0.0
8546,140000.0,52,0.0
9364,120000.0,70,0.0
10141,65000.0,30,0.0
6489,350000.0,100,3500.0
3795,1250000.0,285,0.0
2635,225000.0,99,0.0
6037,86500.0,31,1700.0
10163,285000.0,225,0.0
6913,235000.0,49,4500.0
2921,360000.0,138,12500.0
3604,190000.0,64,0.0
9339,75000.0,30,0.0
9765,125000.0,62,1600.0
3139,450000.0,200,0.0
7222,110000.0,27,0.0
7007,73000.0,26,1200.0
2490,720000.0,256,10500.0
2479,250000.0,77,4600.0
7034,123000.0,52,0.0
2787,59286.0,49,0.0
7484,80000.0,25,0.0
4019,770000.0,210,0.0
1819,126950.0,51,0.0
2650,180000.0,44,2500.0
2361,410000.0,152,0.0
6373,120000.0,94,0.0
5091,1100000.0,180,0.0
7675,140000.0,52,2100.0
1519,1200000.0,265,0.0
6576,195000.0,90,0.0
6343,67000.0,39,0.0
981,1200000.0,235,0.0
460,420001.0,95,0.0
1771,399000.0,110,0.0
2487,213988.0,89,0.0
5920,115800.0,59,0.0
1578,199000.0,43,0.0
349,360000.0,110,0.0
1116,145000.0,46,1500.0
9347,145000.0,59,3000.0
5704,215000.0,97,0.0
9212,270000.0,410,0.0
6400,245000.0,100,3300.0
4578,385000.0,145,5600.0
2430,279000.0,86,5000.0
1389,295000.0,90,3200.0
592,740000.0,300,0.0
571,1490000.0,436,0.0
10386,125000.0,50,0.0
8120,106000.0,42,0.0
2872,157000.0,48,0.0
1226,75000.0,32,0.0
4441,275000.0,61,15500.0
8514,490000.0,155,0.0
2687,228000.0,100,4500.0
7662,179000.0,86,0.0
9761,125000.0,66,2.0
3739,215000.0,59,0.0
8391,165000.0,62,3200.0
4246,155000.0,64,0.0
2900,760000.0,187,31084.0
7998,220000.0,100,3100.0
10536,420000.0,140,0.0
2293,189000.0,54,0.0
4397,280000.0,80,4200.0
522,339000.0,113,0.0
1161,1300000.0,695,0.0
4531,98000.0,36,2100.0
8527,198044.0,46,0.0
5866,120000.0,100,0.0
9738,230000.0,160,0.0
5657,91200.0,38,0.0
998,379000.0,106,8000.0
8989,85000.0,36,0.0
4505,180000.0,80,0.0
29,124900.0,83,0.0
1392,305000.0,67,5500.0
6148,123000.0,57,1500.0
4159,105000.0,31,0.0
9675,175000.0,66,0.0
6462,130000.0,65,0.0
3685,280000.0,115,0.0
2106,520000.0,198,0.0
10412,110000.0,46,0.0
3539,690000.0,263,0.0
4816,140000.0,56,0.0
10013,87000.0,54,2300.0
5902,145000.0,55,0.0
6699,109000.0,45,3350.0
9423,245000.0,90,0.0
206,299000.0,145,0.0
3366,140000.0,58,3152.0
5511,145000.0,87,0.0
1572,249900.0,95,0.0
1175,158000.0,45,0.0
2093,111182.0,40,0.0
4892,70000.0,33,0.0
3129,98000.0,47,1200.0
8960,120000.0,47,0.0
2350,750000.0,303,0.0
902,78000.0,30,0.0
565,110000.0,40,0.0
468,485000.0,178,10000.0
5973,120000.0,50,0.0
5198,269000.0,57,4900.0
9143,279000.0,65,0.0
3662,330000.0,98,0.0
5767,148000.0,50,2790.0
6186,139000.0,93,0.0
6738,675000.0,144,0.0
3064,89000.0,31,1900.0
4056,169000.0,55,0.0
8635,249900.0,120,0.0
6581,280000.0,283,0.0
8233,160000.0,70,0.0
9633,87000.0,36,0.0
3683,280000.0,113,0.0
644,465000.0,175,0.0
4669,159000.0,61,0.0
3235,85000.0,26,1500.0
8672,165000.0,62,0.0
2126,115000.0,37,0.0
9037,129500.0,53,0.0
4586,668000.0,240,0.0
4866,155000.0,41,3500.0
1546,899000.0,289,18662.0
6787,1499000.0,430,0.0
5076,405000.0,68,0.0
2218,350000.0,64,5100.0
8068,120000.0,54,2500.0
3164,260000.0,95,0.0
486,195000.0,50,1900.0
2782,330000.0,70,0.0
5759,59000.0,38,0.0
4687,240000.0,70,0.0
6906,500000.0,301,7000.0
8574,209500.0,74,0.0
4390,530000.0,148,6000.0
5641,139000.0,35,0.0
2756,137000.0,43,0.0
3171,210000.0,112,0.0
10095,115000.0,70,0.0
5252,179999.0,60,0.0
5334,158000.0,79,0.0
3208,125000.0,65,3900.0
10278,155000.0,63,0.0
3228,97000.0,66,0.0
3978,890000.0,286,0.0
5743,65000.0,29,0.0
7737,148000.0,80,0.0
10344,83200.0,26,0.0
10191,85000.0,23,0.0
4695,189900.0,50,0.0
9531,84000.0,44,0.0
10261,170000.0,66,0.0
10300,85000.0,24,0.0
7591,128000.0,59,3000.0
864,143000.0,38,1300.0
2309,250000.0,45,0.0
8157,205000.0,83,3500.0
8444,117500.0,34,0.0
8096,99000.0,37,0.0
7970,370000.0,128,0.0
4894,173000.0,57,2433.0
9363,125000.0,51,0.0
2002,1500000.0,230,0.0
490,330000.0,110,5500.0
4151,175000.0,53,0.0
2380,267000.0,91,0.0
3328,86000.0,42,0.0
2491,215000.0,61,3654.0
8317,285000.0,102,4800.0
3094,82000.0,36,0.0
8905,510000.0,207,0.0
8371,225000.0,69,0.0
7983,150000.0,71,0.0
6704,1050000.0,255,0.0
8321,225000.0,65,3700.0
3845,310000.0,104,0.0
3399,132000.0,53,0.0
832,650000.0,116,0.0
5760,158000.0,84,0.0
4455,175000.0,37,0.0
10137,148000.0,61,0.0
2482,125000.0,46,1800.0
7529,111999.0,40,0.0
8053,380000.0,89,0.0
4362,144000.0,45,0.0
1574,120000.0,39,1200.0
6326,465000.0,172,8200.0
4827,210000.0,63,1800.0
9552,84000.0,39,0.0
4128,190000.0,39,0.0
131,112000.0,60,0.0
176,119500.0,35,0.0
5297,84000.0,35,0.0
1709,325000.0,111,0.0
8743,150000.0,43,1500.0
6280,102000.0,50,0.0
5636,195000.0,82,0.0
5697,90000.0,46,1800.0
8303,650000.0,220,0.0
457,450000.0,134,9500.0
6522,420000.0,238,8000.0
4290,249900.0,75,0.0
2522,395000.0,122,0.0
8555,215000.0,52,4000.0
7386,78000.0,31,1200.0
9088,118000.0,45,0.0
7208,58680.0,37,0.0
919,490000.0,175,0.0
1961,141000.0,50,0.0
443,265000.0,108,0.0
232,185000.0,60,0.0
7061,370000.0,180,0.0
4658,420000.0,143,0.0
673,130000.0,41,0.0
2148,110000.0,44,0.0
8939,143000.0,42,0.0
5648,74000.0,36,0.0
9502,322000.0,170,0.0
1544,420000.0,110,12500.0
5792,650000.0,340,0.0
6490,145000.0,55,2500.0
10181,420000.0,287,8500.0
6460,145000.0,54,0.0
3983,124000.0,37,0.0
8512,82000.0,30,0.0
3114,215000.0,100,4050.0
372,146000.0,43,0.0
5782,115000.0,51,1750.0
9099,155000.0,58,0.0
4741,185000.0,63,0.0
9119,480000.0,118,0.0
1872,275000.0,79,0.0
9225,280000.0,70,4200.0
5700,120000.0,60,1700.0
5726,84000.0,30,0.0
4641,220000.0,52,1800.0
2545,340000.0,127,0.0
7170,75000.0,37,800.0
6914,243000.0,49,4500.0
7234,120000.0,50,0.0
10258,160000.0,60,0.0
7863,215000.0,85,4000.0
1874,250000.0,79,0.0
5302,82000.0,25,2000.0
3815,135000.0,45,1500.0
9008,99000.0,34,2000.0
9829,92400.0,33,0.0
3296,120000.0,51,0.0
5886,230000.0,60,2000.0
3454,1068480.0,186,0.0
4869,255000.0,108,0.0
1661,305000.0,97,0.0
1804,383272.0,92,0.0
8515,259000.0,74,0.0
8060,110300.0,34,0.0
9365,320000.0,253,0.0
2325,820000.0,135,0.0
9750,87000.0,76,0.0
4472,247000.0,94,6000.0
620,125000.0,43,0.0
4830,155000.0,41,2500.0
4923,245000.0,120,0.0
4657,101000.0,40,2200.0
7049,1300000.0,378,0.0
10104,495000.0,150,6000.0
7463,149000.0,78,0.0
10168,455000.0,350,0.0
389,603066.0,114,0.0
4794,300000.0,135,0.0
4706,255000.0,74,6000.0
1387,580000.0,114,8300.0
9576,145000.0,55,0.0
9253,52000.0,24,0.0
1577,210000.0,47,0.0
9990,157259.0,47,1000.0
9472,269000.0,210,0.0
5888,105000.0,53,0.0
96,170000.0,185,0.0
2601,610000.0,220,0.0
1803,360000.0,120,0.0
9178,380000.0,211,0.0
5846,95000.0,45,0.0
8024,78000.0,26,0.0
8503,116900.0,30,700.0
7181,75000.0,42,0.0
973,160000.0,63,0.0
7721,89300.0,31,2650.0
3160,295000.0,132,0.0
5000,130000.0,58,0.0
8048,119000.0,37,0.0
4845,115000.0,28,3000.0
9287,195000.0,86,0.0
7503,325000.0,236,0.0
2061,380000.0,146,0.0
221,130000.0,46,0.0
9589,175000.0,59,0.0
5340,149900.0,98,0.0
8114,285000.0,180,0.0
9933,169000.0,63,1700.0
8159,78000.0,25,1000.0
5136,575000.0,96,9200.0
8372,170000.0,73,3700.0
2870,318000.0,115,0.0
1438,275000.0,90,0.0
2489,720000.0,256,10500.0
8042,132000.0,54,0.0
4332,395000.0,87,0.0
3327,105000.0,37,0.0
7577,90650.0,37,0.0
10460,820000.0,400,0.0
6507,170000.0,81,3300.0
9860,60000.0,22,900.0
38,77000.0,34,0.0
628,172600.0,61,0.0
10056,120000.0,56,1500.0
2744,100000.0,31,2829.0
6035,137000.0,55,0.0
4819,650000.0,200,0.0
1257,78500.0,34,2200.0
6792,73000.0,29,0.0
1739,135000.0,30,0.0
2273,185000.0,43,3700.0
5396,79000.0,30,1000.0
4878,130000.0,62,1660.0
7241,83000.0,38,0.0
6068,195000.0,80,0.0
8617,119000.0,46,0.0
2938,420000.0,123,5300.0
2085,590000.0,84,0.0
9302,76000.0,44,0.0
5708,254000.0,101,0.0
8750,289000.0,56,0.0
532,115000.0,46,3450.0
1063,129000.0,38,0.0
6412,465000.0,242,0.0
10476,195000.0,95,0.0
9915,111000.0,52,0.0
204,187000.0,93,0.0
3724,299000.0,124,0.0
7176,200000.0,93,0.0
10009,110000.0,71,3897.0
3625,1200000.0,378,0.0
1789,3000000.0,595,0.0
945,245000.0,70,0.0
61,85000.0,39,0.0
7991,190000.0,86,0.0
5224,590000.0,474,0.0
8020,398000.0,170,6000.0
10375,820000.0,340,0.0
5390,255000.0,190,0.0
1423,580000.0,78,0.0
2795,345000.0,119,4220.0
307,429000.0,300,0.0
5144,1450000.0,237,0.0
3631,390000.0,141,0.0
10540,230000.0,93,0.0
5745,130000.0,65,0.0
2677,385000.0,55,5900.0
2751,849000.0,300,17000.0
814,180000.0,49,0.0
1487,650000.0,150,0.0
2290,263095.0,98,0.0
4787,162000.0,5788,0.0
8765,138000.0,48,0.0
6344,200000.0,102,0.0
10281,198000.0,75,0.0
268,138000.0,57,0.0
5428,65000.0,30,3000.0
1321,530000.0,110,0.0
3970,2500000.0,400,0.0
7103,215000.0,65,5500.0
6276,325000.0,113,0.0
6505,94000.0,38,0.0
3579,1100000.0,164,0.0
9113,115000.0,38,2500.0
7172,130000.0,130,0.0
9057,272828.0,113,0.0
2956,178000.0,56,1390.0
4728,370000.0,133,0.0
1560,2200000.0,326,0.0
3388,138000.0,58,2954.0
7748,215000.0,90,4200.0
6780,265000.0,85,0.0
3322,89000.0,35,0.0
5374,82000.0,44,0.0
7083,420000.0,110,0.0
4763,380000.0,110,0.0
6420,225000.0,120,0.0
2248,390000.0,130,0.0
4691,350000.0,90,7500.0
10549,69595.0,36,0.0
4373,88000.0,32,0.0
4511,220000.0,80,0.0
3150,250000.0,95,0.0
3062,205000.0,100,4080.0
5881,186900.0,175,0.0
4162,490000.0,155,0.0
4245,64000.0,22,0.0
4935,87000.0,39,0.0
1580,650000.0,197,19000.0
10541,163000.0,72,0.0
2906,250000.0,87,0.0
866,530000.0,89,0.0
10474,350000.0,275,0.0
2562,750000.0,148,0.0
583,257000.0,78,1700.0
10,340000.0,74,0.0
8002,210000.0,105,0.0
3861,234000.0,80,0.0
1967,435000.0,130,0.0
7540,298000.0,130,1400.0
2868,475000.0,105,0.0
8538,285000.0,92,0.0
4715,82000.0,30,2200.0
5985,105000.0,50,0.0
8356,169000.0,58,0.0
4480,420000.0,130,0.0
4774,165000.0,39,0.0
6567,205000.0,116,0.0
8075,285000.0,109,0.0
4968,69000.0,29,0.0
5968,120000.0,70,0.0
5331,87000.0,41,2000.0
3520,1900000.0,298,0.0
2251,187000.0,55,3500.0
2181,650000.0,180,15300.0
599,735000.0,297,0.0
7543,67500.0,25,0.0
4298,500000.0,177,0.0
8478,128000.0,1,0.0
10368,145000.0,46,0.0
8545,650000.0,350,0.0
7116,125700.0,52,0.0
2400,185000.0,63,0.0
263,172000.0,76,1000.0
7279,169000.0,88,0.0
6721,710000.0,146,0.0
3794,650000.0,202,0.0
10529,145000.0,50,600.0
9047,167000.0,56,5000.0
5276,114000.0,57,0.0
2731,185000.0,66,0.0
1316,368000.0,87,0.0
8713,139000.0,37,0.0
2042,310000.0,96,0.0
1795,1750000.0,390,0.0
8775,80000.0,30,0.0
1835,335000.0,115,0.0
7080,350000.0,85,0.0
4544,175000.0,40,5500.0
328,79000.0,78,0.0
9042,90000.0,37,0.0
3156,123000.0,51,2300.0
8892,279000.0,105,0.0
7364,170000.0,110,0.0
10152,109000.0,53,0.0
1748,525000.0,239,0.0
2770,335000.0,89,5500.0
8111,95000.0,38,1000.0
440,850000.0,210,14000.0
2510,207001.0,45,0.0
8109,295000.0,132,0.0
7848,135000.0,56,0.0
5075,335000.0,67,0.0
3707,370000.0,145,0.0
5682,175000.0,76,1750.0
2229,99000.0,38,0.0
946,690000.0,185,0.0
6313,239000.0,77,0.0
10097,160000.0,155,0.0
1930,489000.0,126,0.0
6064,160000.0,65,0.0
3998,295000.0,70,0.0
10323,140000.0,51,0.0
154,81000.0,28,1100.0
5375,125000.0,64,1500.0
3100,172000.0,81,0.0
1495,170000.0,53,2800.0
3032,115000.0,45,0.0
7003,350000.0,100,0.0
1575,290000.0,82,5300.0
759,790000.0,300,20000.0
3309,245000.0,85,4800.0
2046,330000.0,88,9600.0
336,62700.0,44,0.0
10383,115000.0,44,0.0
6393,258500.0,165,0.0
10553,50000.0,75,0.0
4758,365000.0,101,8000.0
8121,128000.0,54,0.0
1437,270900.0,59,0.0
3521,230000.0,84,0.0
8670,240000.0,83,0.0
3137,72000.0,28,0.0
677,265000.0,50,0.0
3702,480000.0,120,0.0
776,430000.0,160,14000.0
7345,330000.0,175,0.0
4115,310000.0,128,0.0
8525,202488.0,43,0.0
6001,83000.0,38,1800.0
8101,295000.0,85,0.0
7168,150000.0,101,0.0
9290,205000.0,101,0.0
2285,360000.0,106,2500.0
4075,105000.0,40,0.0
10358,93000.0,34,0.0
10520,415000.0,186,0.0
1405,125000.0,57,2350.0
9202,195000.0,405,0.0
5811,98000.0,52,0.0
5369,137000.0,80,4500.0
8812,86400.0,36,0.0
10450,131280.0,69,0.0
5125,1300000.0,230,0.0
6425,285000.0,124,3484.0
8130,205000.0,61,0.0
7947,8609.0,76,2200.0
4498,459000.0,75,8000.0
2573,369000.0,280,0.0
983,320000.0,80,5000.0
9546,260000.0,211,0.0
8263,86000.0,39,2500.0
7215,315000.0,476,0.0
5978,125000.0,67,0.0
7747,285000.0,108,0.0
4957,235000.0,85,0.0
109,110000.0,49,0.0
2888,130000.0,46,0.0
7915,400000.0,146,0.0
6715,1100000.0,396,0.0
6731,90000.0,43,2600.0
4073,1500000.0,273,0.0
1907,112000.0,46,0.0
2104,1800000.0,410,38000.0
9500,390000.0,135,0.0
2351,105000.0,25,2500.0
6003,75000.0,37,900.0
7229,95000.0,35,2300.0
4253,359000.0,200,0.0
5538,120000.0,33,1900.0
901,125000.0,53,0.0
9725,57000.0,38,0.0
1856,550000.0,156,0.0
5426,99000.0,91,0.0
169,112000.0,60,0.0
10414,155000.0,53,0.0
5106,1400000.0,272,0.0
7472,148500.0,64,0.0
8987,75000.0,23,1100.0
7661,55000.0,19,0.0
10162,120000.0,57,0.0
4735,189000.0,59,0.0
1818,141926.0,42,0.0
9596,163000.0,69,0.0
6327,189000.0,270,0.0
1364,1500000.0,508,0.0
3842,350000.0,115,0.0
4723,835000.0,184,0.0
3991,610000.0,285,0.0
8258,106000.0,35,2000.0
831,280000.0,75,0.0
6519,90000.0,39,0.0
4506,269000.0,105,0.0
6457,265000.0,109,0.0
2389,205000.0,51,0.0
10467,448000.0,260,0.0
9329,115000.0,54,0.0
6788,400000.0,117,0.0
9850,75000.0,37,0.0
2070,350000.0,106,0.0
861,520000.0,156,0.0
4352,189000.0,65,0.0
10438,87000.0,42,0.0
5174,890000.0,150,0.0
778,780000.0,101,0.0
4955,220000.0,92,0.0
6378,185000.0,75,0.0
2647,1250000.0,161,16923.0
4320,387000.0,120,0.0
8443,110000.0,43,0.0
6844,153000.0,72,0.0
10136,150000.0,56,0.0
7838,167000.0,71,0.0
8540,206000.0,71,0.0
7334,239000.0,141,0.0
6218,219600.0,88,1900.0
2109,178700.0,43,0.0
4851,149000.0,74,0.0
4907,260000.0,198,0.0
8820,88000.0,35,0.0
10325,420000.0,136,0.0
2499,145000.0,52,2750.0
9459,75000.0,32,2000.0
8728,350000.0,360,0.0
2402,115000.0,59,0.0
5623,150000.0,99,0.0
3667,380000.0,208,0.0
3688,183000.0,60,0.0
81,270000.0,169,3569.0
3014,115000.0,52,0.0
5797,148000.0,50,2200.0
5628,77000.0,40,0.0
7175,230000.0,103,0.0
8523,185402.0,43,0.0
1596,420000.0,108,6000.0
7949,235000.0,1,0.0
9384,535000.0,170,0.0
9480,670000.0,400,0.0
8493,349000.0,200,0.0
7886,92000.0,37,1700.0
87,380000.0,175,0.0
7559,200000.0,81,0.0
3522,250000.0,83,0.0
9109,128520.0,50,0.0
1593,300000.0,68,0.0
3866,187000.0,39,2650.0
6716,780000.0,219,0.0
2164,99000.0,39,0.0
2628,145000.0,42,0.0
4208,109000.0,30,0.0
1784,120000.0,54,1981.0
4266,120000.0,41,0.0
2517,155000.0,45,0.0
5244,250000.0,139,0.0
6572,185000.0,86,5000.0
6096,122000.0,52,2200.0
8245,9862.0,30,0.0
1765,550000.0,112,8000.0
1278,120000.0,66,0.0
622,135500.0,37,0.0
5625,110000.0,47,0.0
8792,144000.0,76,0.0
3768,650000.0,217,0.0
10029,950000.0,305,16000.0
4302,360000.0,120,0.0
6310,148000.0,50,0.0
5118,1100000.0,150,0.0
9050,215000.0,140,0.0
9739,160000.0,190,0.0
4898,118000.0,65,0.0
786,1200000.0,330,0.0
2339,349500.0,109,7661.0
9193,85000.0,54,0.0
554,448000.0,202,0.0
5425,750000.0,350,0.0
1898,96000.0,33,0.0
6711,550000.0,213,0.0
4850,379000.0,82,0.0
1740,165000.0,44,0.0
157,45000.0,17,1300.0
2903,150000.0,1000,0.0
879,85000.0,38,0.0
7763,109000.0,56,0.0
6920,580000.0,298,7000.0
1798,950000.0,227,0.0
1524,459000.0,180,0.0
4110,120000.0,32,0.0
5329,120000.0,72,3200.0
10341,260000.0,86,1000.0
9013,850000.0,460,0.0
1446,159999.0,54,0.0
9992,151140.0,41,1000.0
7563,409200.0,131,0.0
5177,265000.0,51,5200.0
3246,130000.0,62,0.0
10253,248000.0,80,4500.0
6827,165500.0,39,0.0
347,155000.0,65,0.0
1959,990000.0,240,0.0
6982,130000.0,46,0.0
8489,380000.0,127,0.0
9956,310000.0,64,0.0
9458,100000.0,54,0.0
4598,150000.0,38,1000.0
6134,179000.0,67,0.0
1504,375000.0,144,0.0
705,780000.0,165,0.0
4965,145000.0,43,2178.0
4017,740000.0,261,0.0
6916,75000.0,26,0.0
1177,84000.0,69,0.0
1645,139000.0,48,1990.0
7526,87999.0,33,0.0
651,290000.0,91,0.0
1851,950000.0,180,0.0
6934,135000.0,33,0.0
6082,230000.0,69,0.0
10008,320000.0,795,0.0
10043,115000.0,56,0.0
1320,105000.0,40,0.0
7771,95900.0,33,0.0
660,230000.0,65,0.0
1014,346000.0,124,0.0
5354,135000.0,72,0.0
4029,450000.0,190,7800.0
3273,215000.0,148,0.0
6685,560000.0,371,0.0
9280,238000.0,127,0.0
4584,2300000.0,426,0.0
8459,99999.0,35,0.0
5642,150000.0,99,0.0
463,549000.0,220,0.0
4081,335000.0,117,0.0
4881,129000.0,58,0.0
374,141000.0,51,0.0
132,220000.0,9878,0.0
4993,298500.0,163,0.0
3829,380000.0,83,11000.0
4755,253708.0,75,0.0
1925,96000.0,34,0.0
2060,460000.0,115,9000.0
641,420000.0,90,6500.0
3005,158000.0,85,0.0
10170,73000.0,36,0.0
3960,216000.0,81,0.0
9561,289000.0,165,0.0
835,280000.0,92,0.0
838,399900.0,127,0.0
8117,195000.0,83,3500.0
9292,208000.0,86,0.0
7837,130000.0,53,0.0
6351,74000.0,29,0.0
4399,100000.0,49,2100.0
845,190000.0,48,1800.0
9150,72900.0,28,0.0
3102,143000.0,62,0.0
9248,125000.0,93,0.0
405,1200000.0,354,25000.0
8062,209500.0,61,0.0
3875,750000.0,148,0.0
9688,110000.0,45,0.0
7339,57000.0,23,0.0
2505,207001.0,45,0.0
8993,368000.0,160,0.0
4953,100000.0,60,0.0
735,235000.0,79,0.0
5517,157000.0,49,0.0
7101,890000.0,175,0.0
6583,250000.0,160,0.0
8827,128000.0,54,3000.0
5146,1180000.0,150,0.0
8771,125000.0,40,1100.0
2377,415000.0,102,0.0
5303,199000.0,85,500.0
8508,240000.0,188,0.0
6652,630000.0,550,0.0
4348,240000.0,91,0.0
10530,99000.0,42,0.0
5851,160000.0,75,0.0
6483,115000.0,60,0.0
8143,75000.0,30,1200.0
2623,312000.0,96,0.0
7214,79000.0,27,0.0
615,118000.0,38,0.0
3712,270000.0,90,0.0
5104,210000.0,35,0.0
2277,359000.0,99,9800.0
3984,259000.0,150,0.0
976,1500000.0,348,0.0
6635,175000.0,67,0.0
6525,470000.0,239,8000.0
9187,138000.0,64,0.0
1947,855000.0,244,17850.0
4946,64900.00000000001,23,0.0
4520,600000.0,200,0.0
8399,130000.0,51,0.0
6831,1050000.0,236,0.0
2053,205000.0,55,0.0
576,575000.0,361,0.0
4046,680000.0,217,0.0
1445,420000.0,163,0.0
1996,1300000.0,164,1.0
8732,540000.0,261,0.0
4177,92000.0,28,0.0
9873,115000.0,46,2000.0
9263,199000.0,73,4410.0
6145,190000.0,95,3000.0
7578,92000.0,34,1600.0
6141,449900.0,184,0.0
10190,1550000.0,660,0.0
8816,350000.0,380,0.0
2443,110000.0,44,0.0
10400,167220.0,92,0.0
8803,299000.0,209,0.0
0,119000.0,56,0.0
6028,120000.0,51,1200.0
1931,850000.0,268,0.0
4678,99000.0,33,0.0
5530,104900.0,36,1900.0
4564,148500.0,44,1700.0
80,270000.0,169,3569.0
568,530000.0,165,7587.0
1020,250000.0,89,3500.0
2633,550000.0,99,0.0
26,279000.0,180,6200.0
10493,390000.0,250,0.0
5631,195000.0,85,0.0
7959,134000.0,47,0.0
964,175000.0,52,0.0
3165,402000.0,343,0.0
3616,193800.0,64,0.0
2452,330000.0,99,0.0
5974,120000.0,50,0.0
2289,189000.0,55,0.0
2549,220000.0,85,0.0
9040,83000.0,37,0.0
6577,71000.0,29,0.0
4133,350000.0,100,6000.0
3635,120000.0,42,0.0
6620,250000.0,289,0.0
4667,315000.0,99,0.0
9578,199000.0,180,0.0
1768,233000.0,62,0.0
6120,95000.0,40,0.0
3290,105000.0,50,0.0
1865,1700000.0,290,0.0
4698,465000.0,93,6200.0
1654,115000.0,39,0.0
10468,90000.0,43,0.0
4341,183000.0,69,0.0
9192,129500.0,66,3500.0
4617,1450000.0,213,0.0
6466,128000.0,42,0.0
6595,106469.0,50,0.0
9867,130000.0,46,0.0
2881,210552.0,71,0.0
8115,550000.0,126,6500.0
8009,220000.0,84,0.0
8229,129900.0,40,0.0
10308,165000.0,54,0.0
1434,1200000.0,198,0.0
9735,200000.0,240,0.0
1478,1100000.0,182,0.0
7495,165000.0,112,1500.0
1669,103000.0,42,0.0
1260,219000.0,86,3700.0
5834,65900.0,50,0.0
7708,95000.0,35,0.0
6660,210000.0,66,0.0
5447,105000.0,57,0.0
6062,185000.0,80,0.0
4808,320000.0,78,0.0
7419,340000.0,230,0.0
